https://openreview.net/forum?id=Cv3ihZYkZf	Uncertainty-Aware Scene Understanding via Efficient Sampling-Free Confidence Estimation	Hanieh Shojaei Miandashti;Qianqian Zou;Claus Brenner	Confidence Calibration in Deep Learning;Aleatoric Uncertainty Estimation;Reliable Semantic Segmentation of LiDAR Point Clouds		CoRL 2025 Poster	https://openreview.net/pdf/f4fffe13f2b7fefa17b7dcf30ef7a39f079af49b.pdf		We propose a novel sampling-free method for aleatoric uncertainty estimation, which utilizes the overlap between output distributions to calibrate confidence scores in LiDAR scene semantic segmentation.	https://openreview.net/attachment/e7fceac986c8a563874c0b5136c1b14f9a8eef82.zip	Reliable scene understanding requires not only accurate predictions but also well-calibrated confidence estimates to ensure calibrated uncertainty estimation, especially in safety-critical domains like autonomous driving. In this context, semantic segmentation of LiDAR points supports real-time 3D scene understanding, where reliable uncertainty estimates help identify potentially erroneous predictions. While most existing calibration approaches focus on modeling epistemic uncertainty, they often overlook aleatoric uncertainty arising from measurement inaccuracies, which is especially prevalent in LiDAR data and essential for real-world deployment.In this work, we introduce a sampling-free approach for estimating well-calibrated confidence values by explicitly modeling aleatoric uncertainty in semantic segmentation, achieving alignment with true classification accuracy and reducing inference time compared to sampling-based methods. Evaluated on the real-world SemanticKITTI benchmark, our approach achieves 1.70\% and 1.33\% Adaptive Calibration Error (ACE) in semantic segmentation of LiDAR data using RangeViT and SalsaNext models, and is more than one order of magnitude faster than the comparable baseline. Furthermore, reliability diagrams reveal that our method produces underconfident rather than overconfident predictions — an advantageous property in safety-critical systems.
https://openreview.net/forum?id=thVTNoJ4Lx	ObjectReact: Learning Object-Relative Control for Visual Navigation	Sourav Garg;Dustin Craggs;Vineeth Bhat;Lachlan Mares;Stefan Podgorski;Madhava Krishna;Feras Dayoub;Ian Reid	visual navigation;topological;object;learning		CoRL 2025 Poster	https://openreview.net/pdf/6317ef29deee37d85952ccd4418c610f7846aabd.pdf	https://openreview.net/attachment/1d9e823ffe6cbe238fba323c3822a342edc08741.zip	Learning a navigation control policy conditioned on object-level global path planning costs	https://openreview.net/attachment/75c7456bc7e522ec67dbb6757175764b6a15014b.mp4	Visual navigation using only a single camera and a topological map has recently become an appealing alternative to methods that require additional sensors and 3D maps. This is typically achieved through an "image-relative" approach to estimating control from a given pair of current observation and subgoal image. However, image-level representations of the world have limitations because images are strictly tied to the agent's pose and embodiment. In contrast, objects, being a property of the map, offer an embodiment- and trajectory-invariant world representation. In this work, we present a new paradigm of learning "object-relative" control that exhibits several desirable characteristics: a) new routes can be traversed without strictly requiring to imitate prior experience, b) the control prediction problem can be decoupled from solving the image matching problem, and c) high invariance can be achieved in cross-embodiment deployment for variations across both training-testing and mapping-execution settings. We propose a topometric map representation in the form of a relative" 3D scene graph, which is used to obtain more informative object-level global path planning costs. We train a local controller, dubbed "ObjectReact", conditioned directly on a high-level ``WayObject Costmap'' representation that eliminates the need for an explicit RGB input. We demonstrate the advantages of learning object-relative control over its image-relative counterpart across sensor height variations and multiple navigation tasks that challenge the underlying spatial understanding capability, e.g., navigating a map trajectory in the reverse direction. We further show that our sim-only policy is able to generalize well to real-world indoor environments.
https://openreview.net/forum?id=IuiB5iaMxy	Decentralized Aerial Manipulation of a Cable-Suspended Load Using Multi-Agent Reinforcement Learning	Jack Zeng;Andreu Matoses Gimenez;Eugene Vinitsky;Javier Alonso-Mora;Sihao Sun	aerial manipulation;multi-agent reinforcement learning;micro-aerial vehicles		CoRL 2025 Poster	https://openreview.net/pdf/111278cc41b9048e49e885348f602fb090f4ae08.pdf			https://openreview.net/attachment/b96538b063ae50399e130d767982d578666f543f.zip	This paper presents the first decentralized method to enable real-world 6-DoF manipulation of a cable-suspended load using a team of Micro-Aerial Vehicles (MAVs). Our method leverages multi-agent reinforcement learning (MARL) to train an outer-loop control policy for each MAV. Unlike state-of-the-art controllers that utilize a centralized scheme, our policy does not require global states, inter-MAV communications, nor neighboring MAV information. Instead, agents communicate implicitly through load pose observations alone, which enables high scalability and flexibility. It also significantly reduces computing costs during inference time, enabling onboard deployment of the policy. In addition, we introduce a new action space design for the MAVs using linear acceleration and body rates. This choice, combined with a robust low-level controller, enables reliable sim-to-real transfer despite significant uncertainties caused by cable tension during dynamic 3D motion. We validate our method in various real-world experiments, including full-pose control under load model uncertainties, showing setpoint tracking performance comparable to the state-of-the-art centralized method. We also demonstrate cooperation amongst agents with heterogeneous control policies, and robustness to the complete in-flight loss of one MAV. Videos of experiments:  https://github.com/anonymousCoRL/MDCM_CoRL2025
https://openreview.net/forum?id=RqNpzq17kw	ReasonPlan: Unified Scene Prediction and Decision Reasoning for Closed-loop Autonomous Driving	Xueyi Liu;Zuodong Zhong;Qichao Zhang;Yuxin Guo;Yupeng Zheng;Junli Wang;Dongbin Zhao;Yun-Fu Liu;Zhiguo Su;Yinfeng Gao;Qiao Lin;Chen Huiyong	Multimodal LLM;Closed-Loop Evaluation;Autonomous Driving		CoRL 2025 Poster	https://openreview.net/pdf/5a7a839f5ce149913fdcf46b7dd5847263c0c341.pdf		In this work, we propose ReasonPlan, a novel MLLM fine-tuning framework designed for closed-loop driving through holistic reasoning with a self-supervised Next Scene Prediction task and supervised Decision Chain-of-Thought process.	https://openreview.net/attachment/b8cf9ac474be90857bc2b81425ee632795334915.zip	Due to the powerful vision-language reasoning and generalization abilities, multimodal large language models (MLLMs) have garnered significant attention in the field of end-to-end (E2E) autonomous driving. However, their application to closed-loop systems remains underexplored, and current MLLM-based methods have not shown clear superiority to mainstream E2E imitation learning approaches. In this work, we propose ReasonPlan, a novel MLLM fine-tuning framework designed for closed-loop driving through holistic reasoning with a self-supervised Next Scene Prediction task and supervised Decision Chain-of-Thought process. This dual mechanism encourages the model to align visual representations with actionable driving context, while promoting interpretable and causally grounded decision making. We curate a planning-oriented decision reasoning dataset, namely PDR, comprising 210k diverse and high-quality samples. Our method outperforms the mainstream E2E imitation learning method by a large margin of 19% L2 and 16.1 driving score on Bench2Drive benchmark. Furthermore, ReasonPlan demonstrates strong zero-shot generalization on unseen DOS benchmark, highlighting its adaptability in handling zero-shot corner cases.
https://openreview.net/forum?id=JibqR9sEdW	Embrace Contacts: humanoid shadowing with full body ground contacts	Ziwen Zhuang;Hang Zhao	Sim-to-Real;Deep Reinforcement Learning;Humanoid;Whole-body Control		CoRL 2025 Poster	https://openreview.net/pdf/fe24ba5cc928580062abe842f438c25fcdeb8fc5.pdf	https://openreview.net/attachment/ed7d013b412c417a382de938b8cb8d0d600d06c5.zip	We present a unified humanoid motion interface and a zero-shot sim-to-real reinforcement learning framework, so that humanoid robots can successfully perform extreme contact-agnostic motion in the real world.	https://openreview.net/attachment/1ee38c5cc4763d0cbd1785ea39263dd4423bca5a.zip	Previous humanoid robot research works treat the robot as a bipedal mobile manipulation platform, where only the feet and hands contact the environment. However, we humans use all body parts to interact with the world, e.g., we sit in chairs, get up from the ground, or roll on the floor. Contacting the environment using body parts other than feet and hands brings significant challenges in both model-predictive control and reinforcement learning-based methods: an unpredictable contact sequence makes it almost impossible for model-predictive control to plan ahead in real time; the success of sim-to-real reinforcement learning for humanoids heavily depends on the acceleration of the rigid-body physical simulator and the simplification of collision detection. On the other hand, lacking extreme torso movement of humanoid data makes all other components non-trivial to design, such as dataset distribution, motion commands, and task rewards. To address these challenges, we propose a general humanoid motion framework that takes discrete motion commands and controls the robot’s motor actions in real time. Using a GPU-accelerated simulator, we train a humanoid whole-body control policy that follows the high-level motion command in the real world in real time, even with stochastic contacts and extremely large robot base rotation and not-so-feasible motion commands.
https://openreview.net/forum?id=udH3b2Lsx5	$\texttt{SPIN}$: distilling $\texttt{Skill-RRT}$ for long-horizon prehensile and non-prehensile manipulation	Haewon Jung;Donguk Lee;Haecheol Park;Kim Jun Hyeop;Beomjoon Kim	Robot Skill Chaining;Imitation Learning;Planning		CoRL 2025 Poster	https://openreview.net/pdf/73b513b25253280a5ff7e8777dd2157b4e3f4077.pdf		$\texttt{SPIN}$ distills a planner into a policy for long-horizon prehensile and non-prehensile manipulation by using $\texttt{Skill-RRT}$ and $\textit{connectors}$, enabling fast, robust, and zero-shot execution in simulation and the real world.	https://openreview.net/attachment/0d019529dd3d0eb467dc1149e925564502c9ef79.zip	Current robots struggle with long-horizon manipulation tasks requiring sequences of prehensile and non-prehensile skills, contact-rich interactions, and long-term reasoning. We present $\texttt{SPIN}$ ($\textbf{S}$kill $\textbf{P}$lanning to $\textbf{IN}$ference), a framework that distills a computationally intensive planning algorithm into a policy via imitation learning.We propose $\texttt{Skill-RRT}$, an extension of RRT that incorporates skill applicability checks and intermediate object pose sampling for solving such long-horizon problems. To chain independently trained skills, we introduce $\textit{connectors}$, goal-conditioned policies trained to minimize object disturbance during transitions. High-quality demonstrations are generated with $\texttt{Skill-RRT}$ and distilled through noise-based replay in order to reduce online computation time. The resulting policy, trained entirely in simulation, transfers zero-shot to the real world and achieves over 80\% success across three challenging long-horizon manipulation tasks and outperforms state-of-the-art hierarchical RL and planning methods.
https://openreview.net/forum?id=nryBWao01j	Constraint-Aware Diffusion Guidance for Robotics: Real-Time Obstacle Avoidance for Autonomous Racing	Hao Ma;Sabrina Bodmer;Andrea Carron;Melanie Zeilinger;Michael Muehlebach	Diffusion Guidance;Constraint-Aware Sampling;Real-Time Obstacle Avoidance;Autonomous Racing;Safe Control		CoRL 2025 Poster	https://openreview.net/pdf/ae69dfac37aa41910b8ab49cc983ff311c41e51b.pdf	https://openreview.net/attachment/c0de470c9df4dc17ee2de5e0a83e0459477f28dc.zip		https://openreview.net/attachment/644c893c84a455aad9b9dd1971a4dfe72971ac1a.mp4	Diffusion models hold great potential in robotics due to their ability to capture complex, high-dimensional data distributions. However, their lack of constraint-awareness limits their deployment in safety-critical applications. We propose Constraint-Aware Diffusion Guidance (CoDiG), a data-efficient and general-purpose framework that integrates barrier functions into the denoising process, guiding diffusion sampling toward constraint-satisfying outputs. CoDiG enables constraint satisfaction even with limited training data and generalizes across tasks. We evaluate our framework in the challenging setting of miniature autonomous racing, where real-time obstacle avoidance is essential. Real-world experiments show that CoDiG generates safe outputs efficiently under dynamic conditions, highlighting its potential for broader robotic applications.
https://openreview.net/forum?id=dmXFboqSnX	Learning Impact-Rich Rotational Maneuvers via Centroidal Velocity Rewards and Sim-to-Real Techniques: A One-Leg Hopper Flip Case Study	Dongyun Kang;Gijeong Kim;JongHun Choe;Hajun Kim;Hae-Won Park	Reinforcement Learning;Sim-to-Real Transfer;One-Leg Hopper		CoRL 2025 Poster	https://openreview.net/pdf/4ca434689978e455d838fb0876658a2c359130e3.pdf	https://openreview.net/attachment/45f1baa7b387af2c626a3c1a13aa359fc3f98885.zip		https://openreview.net/attachment/b2182ba35b02ce2c9ba3b2e35a811c391e7fabf5.zip	Dynamic rotational maneuvers, such as front flips, inherently involve large angular momentum generation and intense impact forces, presenting major challenges for reinforcement learning and sim-to-real transfer. In this work, we propose a general framework for learning and deploying impact-rich, rotation-intensive behaviors through centroidal velocity-based rewards and actuator-aware sim-to-real techniques. We identify that conventional link-level reward formulations fail to induce true whole-body rotation and introduce a centroidal angular velocity reward that accurately captures system-wide rotational dynamics. To bridge the sim-to-real gap under extreme conditions, we model motor operating regions (MOR) and apply transmission load regularization to ensure realistic torque commands and mechanical robustness. Using the one-leg hopper front flip as a representative case study, we demonstrate the first successful hardware realization of a full front flip. Our results highlight that incorporating centroidal dynamics and actuator constraints is critical for reliably executing highly dynamic motions.
https://openreview.net/forum?id=6yB6AX8aSU	LodeStar: Long-horizon Dexterity via Synthetic Data Augmentation from Human Demonstrations	Weikang Wan;Jiawei Fu;Xiaodi Yuan;Yifeng Zhu;Hao Su	Dexterous Manipulation;Imitation Learning;Sim-to-Real		CoRL 2025 Poster	https://openreview.net/pdf/58cb887ad909f57c866aad08dae8f76273b0f36c.pdf			https://openreview.net/attachment/5d82eea2794667d72f965ec6b8d49411b19246e4.zip	Developing robotic systems capable of robustly executing long-horizon manipulation tasks with human-level dexterity is challenging, as such tasks require both physical dexterity and seamless sequencing of manipulation skills while robustly handling environment variations. While imitation learning offers a promising approach, acquiring comprehensive datasets is resource-intensive. In this work, we propose a learning framework and system LodeStar that automatically decomposes task demonstrations into semantically meaningful skills using off-the-shelf foundation models, and generates diverse synthetic demonstration datasets from a few human demos through reinforcement learning. These sim-augmented datasets enable robust skill training, with a Skill Routing Transformer (SRT) policy effectively chaining the learned skills together to execute complex long-horizon manipulation tasks. Experimental evaluations on three challenging real-world long-horizon dexterous manipulation tasks demonstrate that our approach significantly improves task performance and robustness compared to previous baselines. Videos are available at lodestar-robot.github.io.
https://openreview.net/forum?id=Af2RMaWRjm	Imitation Learning Based on Disentangled Representation Learning of Behavioral Characteristics	Ryoga Oishi;Sho Sakaino;Toshiaki Tsuji	Imitation learning;Disentangled representation learning		CoRL 2025 Poster	https://openreview.net/pdf/46efe522c13a31a30b128dfe2d777e76b6bf1acb.pdf	https://openreview.net/attachment/37aa45869b773b06c1ec8b9c5fc0c1962661a6bc.zip	We propose a motion generation model that adapts to human modifier directives in real time during task execution.	https://openreview.net/attachment/616f4b2cb45b144d6af0dccc2d6ab45317bc9d7b.mp4	In the field of robot learning, it is becoming possible to coordinate robot action through language instructions. On the other hand, it is still a difficult task to adjust the action based on human instructions because human instructions are often qualitative, and there are cases where there is no one-to-one correspondence between the behavior and the instructions. In this paper, we propose a motion generation model that can adjust actions in response to qualitative human instructions during task execution. The core of the proposed method is a learning architecture that maps qualitative human instructions to actions. Specifically, the demonstration is divided into short action sequences, and labels reflecting human qualitative senses are assigned to these sequences to realize learning that links human qualitative instructions and robot actions. In evaluation experiments, we verified the effectiveness of the method in two tasks: a pick-and-place task and a wiping task. Experimental results showed that the proposed method is able to generate motions in response to human qualitative instructions during task execution, whereas the conventional method generates trajectories all at once, making it impossible to adjust motions during task execution.
